[2025-03-30_06:48:27] Total Functions: 2325, Hited Functions: 168 [ 7.225806% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:29:04] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:30:05] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:31:06] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:32:07] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:33:08] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:34:09] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:35:10] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:36:11] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:37:12] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:38:13] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:39:14] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:40:15] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:41:16] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:42:17] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:43:18] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:44:19] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:45:20] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:46:21] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:47:22] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:48:23] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:49:24] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:50:25] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:51:26] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:52:27] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:53:28] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:54:29] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:55:30] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:56:31] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:57:32] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:58:33] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_10:59:34] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:00:35] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:01:36] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:02:37] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:03:38] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:04:39] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:05:40] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:06:41] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:07:42] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:08:43] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:09:44] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:10:45] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:11:46] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:12:47] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:13:48] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:14:49] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:15:50] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:16:51] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:17:52] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:18:53] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:19:54] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:20:55] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:21:56] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:22:57] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:23:58] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:24:59] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:26:00] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:27:01] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:28:02] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:29:03] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:30:04] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:31:05] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:32:06] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:33:07] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:34:08] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:35:09] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:36:10] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:37:11] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:41:57] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:42:58] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:43:59] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:45:00] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:46:01] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:47:02] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:48:03] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:49:04] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:50:05] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:51:06] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:52:07] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:53:08] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:54:09] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:55:10] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:56:11] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:57:12] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:58:13] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_11:59:14] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:00:15] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:01:16] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:02:17] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:03:18] Total Functions: 2325, Hited Functions: 357 [ 15.354839% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:04:19] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:05:20] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:06:21] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:07:22] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:08:23] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:09:24] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:10:25] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:11:26] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:12:27] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:13:28] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:14:29] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:15:30] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:16:31] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:17:32] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:18:33] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:19:34] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:20:35] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:21:36] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:22:37] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:23:38] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:24:39] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:25:40] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:26:41] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:27:42] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:28:43] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:29:44] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:30:45] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:31:46] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:32:47] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:37:54] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:38:55] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:39:56] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:40:57] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:41:58] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:42:59] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:44:00] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:45:01] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:46:02] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:47:03] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:48:04] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:49:05] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:50:06] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:51:07] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:52:08] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:53:09] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:54:10] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:55:11] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:56:12] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:57:13] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:58:14] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_12:59:15] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:00:16] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:01:17] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:02:18] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:03:19] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:04:20] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:05:21] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:06:22] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:07:23] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:08:24] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:09:25] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:10:26] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:11:27] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:12:28] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:13:29] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:14:30] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:15:31] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:16:32] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:17:33] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:18:34] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:19:35] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:20:36] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:21:37] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:22:38] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:23:39] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:24:40] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:25:41] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:26:42] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:27:43] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:28:44] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:29:45] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:30:46] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:31:47] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:32:48] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:33:49] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:34:50] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:35:51] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:36:52] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:37:53] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:38:54] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:39:55] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:40:56] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:41:57] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:42:58] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:43:59] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:45:00] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:46:01] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:47:02] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:48:03] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:49:04] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:50:05] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:51:06] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:52:09] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:56:35] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:57:36] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:58:37] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_13:59:38] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:00:39] Total Functions: 2325, Hited Functions: 358 [ 15.397849% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:01:40] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:02:41] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:03:42] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:04:43] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:05:44] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:06:45] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:07:46] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:08:47] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:09:48] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:10:49] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:11:50] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:12:51] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:13:52] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:14:53] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:15:54] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:16:55] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:17:56] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:18:57] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:19:58] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
