[2025-04-05_00:54:29] Total Functions: 774, Hited Functions: 247 [ 31.912145% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_08:42:09] Total Functions: 1328, Hited Functions: 863 [ 64.984940% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_08:43:10] Total Functions: 1328, Hited Functions: 863 [ 64.984940% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_08:44:11] Total Functions: 1328, Hited Functions: 863 [ 64.984940% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_08:45:12] Total Functions: 1328, Hited Functions: 863 [ 64.984940% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_08:46:13] Total Functions: 1328, Hited Functions: 863 [ 64.984940% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_08:47:14] Total Functions: 1328, Hited Functions: 863 [ 64.984940% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_08:48:15] Total Functions: 1328, Hited Functions: 863 [ 64.984940% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_08:52:33] Total Functions: 1328, Hited Functions: 863 [ 64.984940% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_08:53:34] Total Functions: 1330, Hited Functions: 865 [ 65.037594% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_08:54:35] Total Functions: 1330, Hited Functions: 865 [ 65.037594% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_08:55:45] Total Functions: 1330, Hited Functions: 865 [ 65.037594% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_08:59:54] Total Functions: 1330, Hited Functions: 865 [ 65.037594% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:00:55] Total Functions: 1330, Hited Functions: 865 [ 65.037594% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:01:56] Total Functions: 1330, Hited Functions: 865 [ 65.037594% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:02:57] Total Functions: 1330, Hited Functions: 865 [ 65.037594% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:03:58] Total Functions: 1330, Hited Functions: 865 [ 65.037594% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:04:59] Total Functions: 1331, Hited Functions: 866 [ 65.063862% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:06:00] Total Functions: 1331, Hited Functions: 866 [ 65.063862% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:07:01] Total Functions: 1331, Hited Functions: 866 [ 65.063862% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:08:02] Total Functions: 1331, Hited Functions: 866 [ 65.063862% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:09:03] Total Functions: 1331, Hited Functions: 866 [ 65.063862% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:13:44] Total Functions: 1331, Hited Functions: 866 [ 65.063862% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:14:45] Total Functions: 1331, Hited Functions: 866 [ 65.063862% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:15:46] Total Functions: 1331, Hited Functions: 866 [ 65.063862% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:16:47] Total Functions: 1331, Hited Functions: 866 [ 65.063862% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:17:48] Total Functions: 1331, Hited Functions: 866 [ 65.063862% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:18:49] Total Functions: 1331, Hited Functions: 866 [ 65.063862% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:19:50] Total Functions: 1331, Hited Functions: 866 [ 65.063862% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:20:51] Total Functions: 1331, Hited Functions: 866 [ 65.063862% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:21:52] Total Functions: 1331, Hited Functions: 866 [ 65.063862% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:22:53] Total Functions: 1331, Hited Functions: 866 [ 65.063862% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:23:54] Total Functions: 1331, Hited Functions: 866 [ 65.063862% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:28:16] Total Functions: 1331, Hited Functions: 866 [ 65.063862% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:29:17] Total Functions: 1331, Hited Functions: 866 [ 65.063862% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:30:18] Total Functions: 1331, Hited Functions: 866 [ 65.063862% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:34:40] Total Functions: 1331, Hited Functions: 866 [ 65.063862% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:35:41] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:40:48] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:41:49] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:46:28] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:47:29] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:48:30] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:49:31] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:54:28] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:55:29] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:56:30] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:57:31] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_09:58:32] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:03:16] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:08:21] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:09:22] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:10:23] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:11:24] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:12:25] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:13:26] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:14:27] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:15:28] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:16:29] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:21:30] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:22:31] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:23:32] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:24:33] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:25:34] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:26:35] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:27:36] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:28:39] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:32:59] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:34:00] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:35:01] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:39:40] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:40:41] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:41:42] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:46:26] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:47:27] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:51:54] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:52:55] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:53:56] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:54:57] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_10:55:58] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:00:42] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:01:43] Total Functions: 1332, Hited Functions: 867 [ 65.090090% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:02:44] Total Functions: 1336, Hited Functions: 871 [ 65.194611% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:07:26] Total Functions: 1336, Hited Functions: 871 [ 65.194611% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:08:27] Total Functions: 1336, Hited Functions: 871 [ 65.194611% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:09:28] Total Functions: 1336, Hited Functions: 871 [ 65.194611% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:10:29] Total Functions: 1336, Hited Functions: 871 [ 65.194611% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:11:30] Total Functions: 1336, Hited Functions: 871 [ 65.194611% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:16:37] Total Functions: 1336, Hited Functions: 871 [ 65.194611% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:17:38] Total Functions: 1336, Hited Functions: 871 [ 65.194611% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:22:36] Total Functions: 1336, Hited Functions: 871 [ 65.194611% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:23:37] Total Functions: 1336, Hited Functions: 871 [ 65.194611% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:24:38] Total Functions: 1336, Hited Functions: 871 [ 65.194611% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:25:39] Total Functions: 1336, Hited Functions: 871 [ 65.194611% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:26:40] Total Functions: 1336, Hited Functions: 871 [ 65.194611% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:27:41] Total Functions: 1336, Hited Functions: 871 [ 65.194611% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:28:42] Total Functions: 1336, Hited Functions: 871 [ 65.194611% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:29:43] Total Functions: 1336, Hited Functions: 871 [ 65.194611% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:30:44] Total Functions: 1336, Hited Functions: 871 [ 65.194611% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:31:45] Total Functions: 1336, Hited Functions: 871 [ 65.194611% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:32:46] Total Functions: 1336, Hited Functions: 871 [ 65.194611% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:33:47] Total Functions: 1336, Hited Functions: 871 [ 65.194611% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:34:48] Total Functions: 1336, Hited Functions: 871 [ 65.194611% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:35:49] Total Functions: 1336, Hited Functions: 871 [ 65.194611% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:36:50] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:37:51] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:38:52] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:39:53] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:40:54] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:42:00] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:46:10] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:47:11] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:48:12] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:49:13] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:50:14] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_11:54:53] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:00:04] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:01:05] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:02:06] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:03:07] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:04:08] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:05:09] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:06:10] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:10:47] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:11:48] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:12:49] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:13:50] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:14:51] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:15:58] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:20:14] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:21:15] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:25:58] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:26:59] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:28:09] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:32:18] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:33:19] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:34:20] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:35:21] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:36:22] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:41:00] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:42:01] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:47:03] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:48:04] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:49:05] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:50:06] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:51:07] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:52:08] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:53:09] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:58:16] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_12:59:17] Total Functions: 1337, Hited Functions: 872 [ 65.220643% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:00:18] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:01:19] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:02:20] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:07:25] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:08:26] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:09:27] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:10:28] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:15:14] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:16:15] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:17:16] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:18:17] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:19:21] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:23:26] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:24:27] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:25:28] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:26:29] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:27:30] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:28:31] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:29:32] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:34:12] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:35:13] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:36:14] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:37:15] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:38:16] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:39:17] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:40:18] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:41:19] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:42:20] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:43:21] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:44:22] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:45:23] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:46:24] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:51:02] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:52:03] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:53:04] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:54:05] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:55:06] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:56:07] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:57:08] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:58:09] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_13:59:10] Total Functions: 1338, Hited Functions: 873 [ 65.246637% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:00:11] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:01:12] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:02:13] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:03:14] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:04:15] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:09:08] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:10:09] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:11:10] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:12:11] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:17:08] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:18:09] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:22:50] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:23:51] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:27:59] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:29:00] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:30:01] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:31:02] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:35:40] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:36:41] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:37:42] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:38:43] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:39:44] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:40:45] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:41:46] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:42:47] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:47:10] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:48:11] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
