[2025-04-06_00:54:49] Total Functions: 843, Hited Functions: 29 [ 3.440095% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:09:21] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:10:22] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:11:23] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:12:24] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:13:25] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:14:26] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:15:27] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:16:28] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:17:29] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:18:30] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:19:31] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:20:32] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:21:33] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:22:34] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:23:35] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:24:36] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:25:37] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:26:38] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:27:39] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:28:40] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:29:41] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:30:42] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:31:43] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:32:44] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:33:45] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:34:46] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:35:47] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:36:48] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:37:49] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:38:50] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:39:51] Total Functions: 853, Hited Functions: 303 [ 35.521688% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:40:52] Total Functions: 853, Hited Functions: 303 [ 35.521688% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:41:53] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:42:54] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:43:55] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:44:56] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:45:57] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:46:58] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:47:59] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:49:01] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:50:02] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:51:03] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:52:04] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:53:05] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:54:06] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:55:07] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:56:08] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:57:09] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:58:10] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:59:11] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:00:12] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:01:13] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:02:14] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:03:15] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:04:16] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:05:17] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:06:18] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:07:19] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:08:20] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:09:21] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:10:22] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:11:23] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:12:24] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:13:25] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:14:26] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:15:27] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:16:28] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:17:29] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:18:31] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:19:32] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:20:33] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:21:34] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:22:35] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:23:37] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:24:38] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:25:39] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:26:40] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:27:41] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:28:42] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:29:43] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:30:45] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:31:46] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:32:47] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:33:48] Total Functions: 853, Hited Functions: 304 [ 35.638921% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:34:49] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:35:50] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:36:51] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:37:52] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:38:53] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:39:54] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:40:55] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:41:56] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:42:57] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:43:59] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:45:00] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:46:01] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:47:02] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:48:03] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:49:05] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:50:06] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:51:07] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:52:08] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:53:09] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:54:10] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:55:11] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:56:13] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:57:14] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:58:15] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_13:59:16] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:00:17] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:01:18] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:02:19] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:03:21] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:04:22] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:05:23] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:06:24] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:07:25] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:08:26] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:09:27] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:10:28] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:11:29] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:12:30] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:13:31] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:14:33] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:15:34] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:16:35] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:17:36] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:18:37] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:19:38] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:20:39] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:21:40] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:22:41] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:23:42] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:24:43] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:25:44] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:26:45] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:27:46] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:28:47] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:29:48] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:30:49] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:31:50] Total Functions: 853, Hited Functions: 305 [ 35.756155% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:32:51] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:33:53] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:34:54] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:35:55] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:36:56] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:37:57] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:38:58] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:39:59] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:41:00] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:42:01] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:43:02] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:44:04] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:45:05] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:46:06] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:47:07] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:48:10] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:49:11] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:50:12] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:51:13] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:52:14] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:53:15] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:54:16] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:55:17] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:56:18] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:57:20] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:58:21] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_14:59:22] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:00:24] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:01:25] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:02:27] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:03:28] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:04:29] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:05:30] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:06:31] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:07:32] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:08:33] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:09:34] Total Functions: 853, Hited Functions: 306 [ 35.873388% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:10:35] Total Functions: 853, Hited Functions: 307 [ 35.990621% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:11:36] Total Functions: 853, Hited Functions: 307 [ 35.990621% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:12:37] Total Functions: 853, Hited Functions: 307 [ 35.990621% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:13:38] Total Functions: 853, Hited Functions: 307 [ 35.990621% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:14:39] Total Functions: 853, Hited Functions: 307 [ 35.990621% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:15:40] Total Functions: 853, Hited Functions: 307 [ 35.990621% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:16:41] Total Functions: 853, Hited Functions: 307 [ 35.990621% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:17:42] Total Functions: 853, Hited Functions: 307 [ 35.990621% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:18:43] Total Functions: 853, Hited Functions: 307 [ 35.990621% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:19:44] Total Functions: 853, Hited Functions: 307 [ 35.990621% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:20:45] Total Functions: 853, Hited Functions: 307 [ 35.990621% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:21:46] Total Functions: 853, Hited Functions: 307 [ 35.990621% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:22:47] Total Functions: 853, Hited Functions: 308 [ 36.107855% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:23:48] Total Functions: 853, Hited Functions: 308 [ 36.107855% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:24:49] Total Functions: 853, Hited Functions: 308 [ 36.107855% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:25:50] Total Functions: 853, Hited Functions: 308 [ 36.107855% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:26:51] Total Functions: 853, Hited Functions: 308 [ 36.107855% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:27:53] Total Functions: 853, Hited Functions: 308 [ 36.107855% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:28:56] Total Functions: 853, Hited Functions: 308 [ 36.107855% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:29:57] Total Functions: 853, Hited Functions: 308 [ 36.107855% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:30:58] Total Functions: 853, Hited Functions: 308 [ 36.107855% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:31:59] Total Functions: 853, Hited Functions: 308 [ 36.107855% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:33:00] Total Functions: 853, Hited Functions: 308 [ 36.107855% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:34:01] Total Functions: 853, Hited Functions: 308 [ 36.107855% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:35:02] Total Functions: 853, Hited Functions: 308 [ 36.107855% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:36:04] Total Functions: 853, Hited Functions: 308 [ 36.107855% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:37:05] Total Functions: 853, Hited Functions: 308 [ 36.107855% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:38:06] Total Functions: 853, Hited Functions: 308 [ 36.107855% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:39:07] Total Functions: 853, Hited Functions: 309 [ 36.225088% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:40:08] Total Functions: 853, Hited Functions: 309 [ 36.225088% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:41:09] Total Functions: 853, Hited Functions: 309 [ 36.225088% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:42:10] Total Functions: 853, Hited Functions: 309 [ 36.225088% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:43:11] Total Functions: 853, Hited Functions: 309 [ 36.225088% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:44:12] Total Functions: 853, Hited Functions: 309 [ 36.225088% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:45:13] Total Functions: 853, Hited Functions: 309 [ 36.225088% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:46:14] Total Functions: 853, Hited Functions: 309 [ 36.225088% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:47:16] Total Functions: 853, Hited Functions: 309 [ 36.225088% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:48:17] Total Functions: 853, Hited Functions: 309 [ 36.225088% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:49:18] Total Functions: 853, Hited Functions: 309 [ 36.225088% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:50:19] Total Functions: 853, Hited Functions: 309 [ 36.225088% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:51:20] Total Functions: 853, Hited Functions: 309 [ 36.225088% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:52:21] Total Functions: 853, Hited Functions: 309 [ 36.225088% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_15:53:22] Total Functions: 853, Hited Functions: 309 [ 36.225088% ], Hited Edges: 0, Total Edges: 2852
