[2025-03-29_06:47:49] Total Functions: 170, Hited Functions: 10 [ 5.882353% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:11:01] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:12:02] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:13:03] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:14:04] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:15:05] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:16:06] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:17:07] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:18:08] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:19:09] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:20:10] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:21:11] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:22:12] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:23:13] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:24:14] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:25:15] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:26:16] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:27:17] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:28:18] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:29:19] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:30:20] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:31:21] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:32:22] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:33:23] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:34:24] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:35:25] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:36:26] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:37:27] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:38:28] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:39:29] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:40:30] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:41:31] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:42:32] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:43:33] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:44:34] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:45:35] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:46:36] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:47:37] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:48:38] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:49:39] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:50:40] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:51:41] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:52:42] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:53:43] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:54:44] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:55:45] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:56:46] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:57:47] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:58:48] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_18:59:49] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:00:50] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:01:51] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:02:52] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:03:53] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:04:54] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:05:55] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:06:56] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:07:57] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:08:58] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:09:59] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:11:00] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:12:01] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:13:02] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:14:03] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:15:04] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:16:05] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:17:06] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:18:07] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:19:08] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:20:09] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:21:10] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:22:11] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:23:12] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:24:13] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:25:14] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:26:15] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:27:16] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:28:17] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:29:18] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:30:19] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:31:20] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:32:21] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:33:22] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:34:23] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:35:24] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:36:25] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:37:26] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:38:27] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:39:28] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:40:29] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:41:30] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:42:31] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:43:32] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:44:33] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:45:34] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:46:35] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:47:36] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:48:37] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:49:38] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:50:39] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:51:40] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:52:41] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:53:42] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:54:43] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:55:44] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:56:45] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:57:46] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:58:47] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_19:59:48] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:00:49] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:01:50] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:02:51] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:03:52] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:04:53] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:05:54] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:06:55] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:07:56] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:08:57] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:09:58] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:10:59] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:12:00] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:13:01] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:14:02] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:15:03] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:16:04] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:17:05] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:18:06] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:19:07] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:20:08] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:21:09] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:22:10] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:23:11] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:24:12] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:25:13] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:26:14] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:27:15] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:28:16] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:29:17] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:30:18] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:31:19] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:32:20] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:33:21] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:34:22] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:35:23] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:36:24] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:37:25] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:38:26] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:39:27] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:40:28] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:41:29] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:42:30] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:43:31] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:44:32] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:45:33] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:46:34] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:47:35] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:48:36] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:49:37] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:50:38] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:51:39] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:52:40] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:53:41] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:54:42] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:55:43] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:56:44] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:57:45] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:58:46] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_20:59:47] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:00:48] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:01:49] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:02:50] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:03:51] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:04:52] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:05:53] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:06:54] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:07:55] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:08:56] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:09:57] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:10:58] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:11:59] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:13:00] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:14:01] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:15:02] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:16:03] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:17:04] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:18:05] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:19:06] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:20:07] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:21:08] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:22:09] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:23:10] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:24:11] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:25:12] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:26:13] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:27:14] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:28:15] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:29:16] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:30:17] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:31:18] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:32:19] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:33:20] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:34:21] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:35:22] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:36:23] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:37:24] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:38:25] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:39:26] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:40:27] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:41:28] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:42:29] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:43:30] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:44:31] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:45:32] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:46:33] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:47:34] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:48:35] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:49:36] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:50:37] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:51:38] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:52:39] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:53:40] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:54:41] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:55:42] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:56:43] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
[2025-03-29_21:57:44] Total Functions: 216, Hited Functions: 63 [ 29.166667% ], Hited Edges: 0, Total Edges: 240
