[2025-04-05_00:54:29] Total Functions: 117623, Hited Functions: 481 [ 0.408934% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:47:11] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:48:12] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:49:13] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:50:14] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:51:15] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:52:16] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:53:17] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:54:18] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:55:19] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:56:20] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:57:21] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:58:22] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:59:23] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:00:24] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:01:25] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:02:26] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:03:27] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:04:28] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:05:29] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:06:30] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:07:31] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:08:32] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:09:33] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:10:34] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:11:35] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:12:36] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:13:37] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:14:38] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:15:39] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:16:40] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:17:41] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:18:42] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:19:43] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:20:44] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:21:45] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:22:46] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:23:47] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:24:48] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:25:49] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:26:50] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:27:51] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:28:52] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:29:53] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:30:54] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:31:55] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:32:56] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:33:57] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:34:58] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:35:59] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:37:00] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:38:01] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:39:02] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:40:03] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:41:04] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:42:05] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:43:06] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:44:07] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:45:08] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:46:09] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:47:10] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:48:11] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:49:12] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:50:13] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:51:14] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:52:15] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:53:16] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:54:17] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:55:18] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:56:19] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:57:20] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:58:21] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_12:59:22] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:00:23] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:01:24] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:02:25] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:03:26] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:04:27] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:05:28] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:06:29] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:07:30] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:08:31] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:09:32] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:10:33] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:11:34] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:12:35] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:13:36] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:14:37] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:15:38] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:16:39] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:17:40] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:18:41] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:19:42] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:20:43] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:21:44] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:22:45] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:23:46] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:24:47] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:25:48] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:26:49] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:27:50] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:28:51] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:29:52] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:30:53] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:31:54] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:32:55] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:33:56] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:34:57] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:35:58] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:36:59] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:38:00] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:39:01] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:40:02] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:41:03] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:42:04] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:43:05] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:44:06] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:45:07] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:46:08] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:47:09] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:48:10] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:49:11] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:50:12] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:51:13] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:52:14] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:53:15] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:54:16] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:55:17] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:56:18] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:57:19] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:58:20] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_13:59:21] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:00:22] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:01:23] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:02:24] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:03:25] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:04:26] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:05:27] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:06:28] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:07:29] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:08:30] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:09:31] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:10:32] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:11:33] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:12:34] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:13:35] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:14:36] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:15:37] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:16:38] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:17:39] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:18:40] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:19:41] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:20:42] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:21:43] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:22:44] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:23:45] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:24:46] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:25:47] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:26:48] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:27:49] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:28:50] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:29:51] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:30:52] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:31:53] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:32:54] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:33:55] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:34:56] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:35:57] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:36:58] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:37:59] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:39:00] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:40:01] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:41:02] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:42:03] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:43:04] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:44:05] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:45:06] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:46:07] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:47:08] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:48:09] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:49:10] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:50:11] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:51:12] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:52:13] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:53:14] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:54:15] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:55:16] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:56:17] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:57:18] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:58:19] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_14:59:20] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_15:00:21] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_15:01:22] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_15:02:23] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_15:03:24] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_15:04:25] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_15:05:26] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_15:06:27] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_15:07:28] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_15:08:29] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_15:09:30] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_15:10:31] Total Functions: 120268, Hited Functions: 9599 [ 7.981342% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_15:11:32] Total Functions: 120268, Hited Functions: 9599 [ 7.981342% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_15:12:33] Total Functions: 120268, Hited Functions: 9599 [ 7.981342% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_15:13:34] Total Functions: 120268, Hited Functions: 9599 [ 7.981342% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_15:14:35] Total Functions: 120268, Hited Functions: 9599 [ 7.981342% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_15:15:36] Total Functions: 120268, Hited Functions: 9599 [ 7.981342% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_15:16:37] Total Functions: 120268, Hited Functions: 9599 [ 7.981342% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_15:17:38] Total Functions: 120268, Hited Functions: 9599 [ 7.981342% ], Hited Edges: 0, Total Edges: 362506
